Tabelle: 22421-0001
Pflegebedürftige: Deutschland, Stichtag, Geschlecht,;;;;;;;;;;;;;;;
Altersgruppen, Art der Versorgung von Pflegebedürftigen;;;;;;;;;;;;;;;
Statistik über d. Empfänger v.Pflegegeldleistungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pflegebedürftige (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Stichtag;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.1999;;31.12.2001;;31.12.2003;;31.12.2005;;31.12.2007;;31.12.2009;;31.12.2011;;31.12.2013;;31.12.2015;;31.12.2017;;31.12.2019;;31.12.2021;;31.12.2023;
;;85 bis unter 90 Jahre;22031;e;20302;e;16604;e;19181;e;26614;e;32124;e;32514;e;37206;e;41293;e;44226;e;45159;e;46927;e;54881;e
;;90 bis unter 95 Jahre;11929;e;13369;e;14560;e;15091;e;12953;e;12189;e;16732;e;21049;e;22831;e;25826;e;29586;e;28484;e;28732;e
;;95 Jahre und mehr;2759;e;3329;e;3803;e;4574;e;5436;e;5751;e;5049;e;4311;e;5928;e;7333;e;8121;e;8706;e;9226;e
;;Insgesamt;120840;e;128731;e;141032;e;155949;e;171624;e;190075;e;193351;e;208856;e;220654;e;241962;e;247795;e;242837;e;248074;e
;weiblich;unter 5 Jahre;35;e;45;e;67;e;45;e;20;e;116;e;7;e;193;e;24;e;27;e;65;e;78;e;167;e
;;5 bis unter 10 Jahre;40;e;25;e;25;e;31;e;35;e;18;e;16;e;14;e;20;e;28;e;21;e;25;e;38;e
;;10 bis unter 15 Jahre;91;e;50;e;38;e;25;e;49;e;58;e;30;e;32;e;37;e;37;e;29;e;38;e;36;e
;;15 bis unter 20 Jahre;103;e;111;e;113;e;98;e;72;e;75;e;61;e;63;e;62;e;50;e;74;e;56;e;59;e
;;20 bis unter 25 Jahre;182;e;182;e;182;e;209;e;189;e;192;e;150;e;166;e;153;e;145;e;127;e;134;e;146;e
;;25 bis unter 30 Jahre;282;e;241;e;217;e;231;e;285;e;280;e;279;e;260;e;245;e;257;e;230;e;216;e;199;e
;;30 bis unter 35 Jahre;584;e;498;e;396;e;337;e;327;e;351;e;349;e;374;e;394;e;393;e;453;e;373;e;333;e
;;35 bis unter 40 Jahre;909;e;884;e;844;e;818;e;685;e;596;e;510;e;480;e;484;e;589;e;602;e;601;e;571;e
;;40 bis unter 45 Jahre;1298;e;1311;e;1441;e;1484;e;1382;e;1378;e;1150;e;1037;e;888;e;865;e;812;e;842;e;826;e
;;45 bis unter 50 Jahre;1900;e;1921;e;2021;e;2177;e;2374;e;2491;e;2341;e;2240;e;2045;e;1876;e;1612;e;1372;e;1311;e
;;50 bis unter 55 Jahre;2349;e;2685;e;2970;e;3180;e;3320;e;3707;e;3806;e;3957;e;3967;e;4105;e;3711;e;3276;e;2759;e
;;55 bis unter 60 Jahre;4795;e;3905;e;3852;e;4326;e;4960;e;5551;e;5314;e;5748;e;6083;e;6711;e;6795;e;6585;e;6172;e
;;60 bis unter 65 Jahre;8999;e;9075;e;8599;e;7595;e;6980;e;7167;e;7886;e;8723;e;8657;e;9622;e;9925;e;10396;e;10894;e
;;65 bis unter 70 Jahre;12865;e;13315;e;15616;e;16653;e;16729;e;15608;e;12469;e;12206;e;13115;e;15087;e;15391;e;15499;e;15826;e
;;70 bis unter 75 Jahre;26714;e;26125;e;25981;e;26976;e;29725;e;33418;e;32014;e;30683;e;26568;e;24473;e;22761;e;25234;e;26380;e
;;75 bis unter 80 Jahre;64565;e;61753;e;60676;e;59354;e;57744;e;58832;e;57843;e;63662;e;65341;e;65262;e;58370;e;46595;e;43639;e
;;80 bis unter 85 Jahre;73855;e;91874;e;121394;e;125945;e;118179;e;118319;e;109036;e;103624;e;104894;e;113830;e;119699;e;116727;e;110771;e
;;85 bis unter 90 Jahre;137972;e;130576;e;107676;e;115140;e;152311;e;175384;e;162696;e;156586;e;153170;e;150282;e;145134;e;146889;e;163828;e
;;90 bis unter 95 Jahre;88471;e;99444;e;110076;e;112904;e;93352;e;82801;e;108910;e;129734;e;131942;e;129265;e;128221;e;119749;e;113832;e
;;95 Jahre und mehr;26362;e;31614;e;37073;e;43105;e;48969;e;52473;e;44902;e;35793;e;44673;e;53423;e;56490;e;55939;e;53730;e
;;Insgesamt;452371;e;475634;e;499257;e;520633;e;537687;e;558815;e;549769;e;555575;e;562762;e;576327;e;570522;e;550624;e;551517;e
;Insgesamt;unter 5 Jahre;55;e;66;e;102;e;83;e;47;e;182;e;19;e;253;e;43;e;66;e;118;e;133;e;248;e
;;5 bis unter 10 Jahre;79;e;66;e;71;e;82;e;103;e;51;e;38;e;47;e;60;e;65;e;65;e;85;e;85;e
;;10 bis unter 15 Jahre;201;e;125;e;95;e;76;e;102;e;135;e;83;e;75;e;98;e;94;e;85;e;84;e;96;e
;;15 bis unter 20 Jahre;266;e;249;e;239;e;220;e;188;e;170;e;131;e;142;e;149;e;135;e;134;e;119;e;136;e
;;20 bis unter 25 Jahre;445;e;443;e;481;e;476;e;452;e;458;e;386;e;377;e;319;e;341;e;317;e;318;e;312;e
;;25 bis unter 30 Jahre;712;e;597;e;596;e;616;e;665;e;672;e;649;e;614;e;613;e;637;e;551;e;500;e;462;e
;;30 bis unter 35 Jahre;1387;e;1230;e;987;e;876;e;853;e;881;e;856;e;917;e;899;e;1000;e;981;e;880;e;765;e
;;35 bis unter 40 Jahre;2266;e;2148;e;1993;e;1889;e;1640;e;1455;e;1230;e;1216;e;1224;e;1470;e;1434;e;1421;e;1354;e
;;40 bis unter 45 Jahre;3083;e;3127;e;3419;e;3548;e;3382;e;3250;e;2740;e;2435;e;2104;e;2091;e;1993;e;2036;e;2035;e
;;45 bis unter 50 Jahre;4402;e;4525;e;4834;e;5285;e;5698;e;5967;e;5698;e;5420;e;4853;e;4560;e;3800;e;3315;e;3092;e
;;50 bis unter 55 Jahre;5638;e;6376;e;7083;e;7630;e;8272;e;9094;e;9291;e;9937;e;9720;e;10144;e;8917;e;7886;e;6713;e
;;55 bis unter 60 Jahre;11486;e;9214;e;9240;e;10401;e;11967;e;13373;e;13247;e;14265;e;15202;e;16982;e;16995;e;16427;e;14969;e
;;60 bis unter 65 Jahre;20026;e;20606;e;19864;e;17576;e;16177;e;16755;e;18777;e;20966;e;21152;e;24108;e;25002;e;26063;e;26526;e
;;65 bis unter 70 Jahre;24434;e;26478;e;31629;e;34462;e;35069;e;33170;e;26312;e;26333;e;28695;e;33935;e;35026;e;35524;e;36725;e
;;70 bis unter 75 Jahre;40153;e;41483;e;43003;e;46424;e;52277;e;60061;e;58451;e;56352;e;48815;e;46065;e;43869;e;48990;e;51613;e
;;75 bis unter 80 Jahre;81168;e;79418;e;81300;e;83716;e;84819;e;88241;e;88296;e;99106;e;103834;e;104934;e;93977;e;74968;e;70834;e
;;80 bis unter 85 Jahre;87886;e;109580;e;145561;e;153227;e;147965;e;154253;e;146113;e;141297;e;145799;e;161307;e;172342;e;168018;e;159397;e
;;85 bis unter 90 Jahre;160003;e;150878;e;124280;e;134321;e;178925;e;207508;e;195210;e;193792;e;194463;e;194508;e;190293;e;193816;e;218709;e
;;90 bis unter 95 Jahre;100400;e;112813;e;124636;e;127995;e;106305;e;94990;e;125642;e;150783;e;154773;e;155091;e;157807;e;148233;e;142564;e
;;95 Jahre und mehr;29121;e;34943;e;40876;e;47679;e;54405;e;58224;e;49951;e;40104;e;50601;e;60756;e;64611;e;64645;e;62956;e
;;Insgesamt;573211;e;604365;e;640289;e;676582;e;709311;e;748890;e;743120;e;764431;e;783416;e;818289;e;818317;e;793461;e;799591;e
Pflegegrad 1 und teilstationäre Pflege;männlich;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;-;
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;2;e;-;
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;1;e;6;e;4;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;5;e;9;e;8;e;6;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;9;e;8;e;15;e;19;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;19;e;24;e;20;e;15;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;20;e;23;e;27;e;40;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;59;e;75;e;36;e;49;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;73;e;133;e;111;e;97;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;83;e;114;e;87;e;118;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;24;e;39;e;46;e;57;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;6;e;7;e;2;e;5;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;301;e;435;e;361;e;410;e
;weiblich;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;1;e;-;
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;-;
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;-;;2;e
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;3;e;2;e;-;
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e;3;e;5;e;1;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;5;e;9;e;4;e;8;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;5;e;20;e;14;e;12;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;25;e;38;e;32;e;27;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;58;e;61;e;68;e;73;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;158;e;217;e;159;e;150;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;291;e;529;e;430;e;409;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;261;e;406;e;429;e;447;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;92;e;155;e;154;e;136;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;25;e;24;e;12;e;25;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;926;e;1468;e;1311;e;1293;e
;Insgesamt;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;2;e;-;
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;-;
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2;e
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;-;;2;e
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;3;e;4;e;4;e;-;
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;5;e;4;e;11;e;5;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;10;e;18;e;12;e;14;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;14;e;28;e;29;e;31;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;44;e;62;e;52;e;42;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;78;e;84;e;95;e;113;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;217;e;292;e;195;e;199;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;364;e;662;e;541;e;506;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;344;e;520;e;516;e;565;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;116;e;194;e;200;e;193;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;31;e;31;e;14;e;30;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;1227;e;1903;e;1672;e;1703;e
Pflegegrad 1 u. nur landesrechtl. bzw. ohne Leist.;männlich;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;819;e;2387;e;3174;e
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1379;e;4310;e;6242;e
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1527;e;5071;e;7273;e
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;776;e;3079;e;5050;e
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;649;e;2231;e;2913;e
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;702;e;2281;e;2765;e
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;874;e;2694;e;3301;e
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1058;e;3220;e;4036;e
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1242;e;3932;e;4956;e
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1682;e;4770;e;5839;e
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2939;e;8338;e;9275;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;4504;e;13579;e;15967;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;5421;e;16917;e;22242;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;6549;e;18400;e;24154;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;6540;e;20486;e;26596;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;10262;e;21597;e;26067;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;13639;e;36519;e;40436;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;8777;e;25200;e;33063;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;3413;e;8622;e;9261;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;403;e;1041;e;1150;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;73155;e;204674;e;253760;e
;weiblich;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;627;e;1648;e;2457;e
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1004;e;3093;e;4406;e
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;842;e;3220;e;4623;e
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;535;e;2021;e;3213;e
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;518;e;1793;e;2273;e
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;611;e;1867;e;2363;e
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;842;e;2569;e;3253;e
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1091;e;3286;e;4465;e
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1448;e;4155;e;5636;e
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2185;e;5653;e;7067;e
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;3748;e;9978;e;11642;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;5365;e;15067;e;18791;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;6280;e;18682;e;25426;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;8261;e;23529;e;30236;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;10944;e;33752;e;44070;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;22170;e;47054;e;55121;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;35473;e;93639;e;99079;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;23377;e;65764;e;82098;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;8587;e;20950;e;20659;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1267;e;2900;e;2862;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;135175;e;360620;e;429740;e
;Insgesamt;unter 5 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1446;e;4035;e;5631;e
;;5 bis unter 10 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2383;e;7403;e;10648;e
;;10 bis unter 15 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2369;e;8291;e;11896;e
;;15 bis unter 20 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1311;e;5100;e;8263;e
;;20 bis unter 25 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1167;e;4024;e;5186;e
;;25 bis unter 30 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1313;e;4148;e;5128;e
;;30 bis unter 35 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1716;e;5263;e;6554;e
;;35 bis unter 40 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2149;e;6506;e;8501;e
;;40 bis unter 45 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;2690;e;8087;e;10592;e
;;45 bis unter 50 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;3867;e;10423;e;12906;e
;;50 bis unter 55 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;6687;e;18316;e;20917;e
;;55 bis unter 60 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;9869;e;28646;e;34758;e
;;60 bis unter 65 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;11701;e;35599;e;47668;e
;;65 bis unter 70 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;14810;e;41929;e;54390;e
;;70 bis unter 75 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;17484;e;54238;e;70666;e
;;75 bis unter 80 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;32432;e;68651;e;81188;e
;;80 bis unter 85 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;49112;e;130158;e;139515;e
;;85 bis unter 90 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;32154;e;90964;e;115161;e
;;90 bis unter 95 Jahre;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;12000;e;29572;e;29920;e
;;95 Jahre und mehr;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;1670;e;3941;e;4012;e
;;Insgesamt;-;;-;;-;;-;;-;;-;;-;;-;;-;;x;;208330;e;565294;e;683500;e
Insgesamt;männlich;unter 5 Jahre;7254;e;7078;e;6930;e;6398;e;6004;e;6167;e;7115;e;7830;e;8707;e;12086;e;18218;e;24105;e;28177;e
;;5 bis unter 10 Jahre;16015;e;14255;e;14480;e;14767;e;13838;e;14328;e;16411;e;18079;e;20283;e;28563;e;40738;e;54498;e;72802;e
;;10 bis unter 15 Jahre;17307;e;17068;e;16058;e;14848;e;14108;e;15101;e;17282;e;19103;e;20746;e;32005;e;44460;e;59735;e;75355;e
;;15 bis unter 20 Jahre;13131;e;13205;e;13890;e;14171;e;13183;e;12492;e;13577;e;14746;e;16462;e;24345;e;31430;e;39968;e;49794;e
;;20 bis unter 25 Jahre;9465;e;9841;e;10302;e;10267;e;10369;e;10541;e;12217;e;12359;e;12456;e;16529;e;21592;e;27070;e;31698;e
;;25 bis unter 30 Jahre;9698;e;8722;e;8494;e;8649;e;8837;e;8956;e;10300;e;11327;e;12667;e;15179;e;17677;e;20370;e;23825;e
;;30 bis unter 35 Jahre;12647;e;11314;e;9733;e;8687;e;7945;e;7958;e;9233;e;10169;e;11261;e;14347;e;17807;e;21331;e;23025;e
;;35 bis unter 40 Jahre;13866;e;13612;e;12726;e;11860;e;10505;e;9070;e;8993;e;9343;e;10376;e;13890;e;17646;e;21445;e;25040;e
;;40 bis unter 45 Jahre;12905;e;13860;e;14750;e;14868;e;14412;e;13452;e;12994;e;12123;e;11912;e;14416;e;18088;e;23514;e;27815;e
;;45 bis unter 50 Jahre;13872;e;14345;e;14857;e;16283;e;17351;e;17942;e;19119;e;18959;e;18673;e;21878;e;24128;e;27944;e;32159;e
;;50 bis unter 55 Jahre;15742;e;17680;e;18810;e;19219;e;20349;e;21917;e;24685;e;27017;e;28865;e;36040;e;41210;e;48412;e;50854;e
;;55 bis unter 60 Jahre;29356;e;23721;e;23232;e;25355;e;27735;e;29706;e;32203;e;34557;e;38569;e;51314;e;64592;e;80825;e;90496;e
;;60 bis unter 65 Jahre;48174;e;48735;e;46176;e;39626;e;35904;e;36913;e;44812;e;49255;e;52505;e;66627;e;83464;e;110056;e;133866;e
;;65 bis unter 70 Jahre;58622;e;61398;e;67887;e;71221;e;70441;e;66573;e;58648;e;59889;e;69006;e;89302;e;109960;e;136331;e;163710;e
;;70 bis unter 75 Jahre;74283;e;79352;e;79637;e;84353;e;92721;e;104183;e;112565;e;109371;e;99749;e;106658;e;126688;e;172414;e;207711;e
;;75 bis unter 80 Jahre;86477;e;85887;e;94412;e;105389;e;113421;e;118887;e;133299;e;152868;e;172154;e;197026;e;211426;e;207102;e;231676;e
;;80 bis unter 85 Jahre;64427;e;78871;e;99137;e;104970;e;113766;e;134895;e;151958;e;156721;e;178674;e;229188;e;297701;e;359662;e;386424;e
;;85 bis unter 90 Jahre;82286;e;72619;e;57416;e;64542;e;88029;e;103486;e;113956;e;131693;e;157866;e;187907;e;225949;e;287867;e;370796;e
;;90 bis unter 95 Jahre;38190;e;41058;e;43409;e;42741;e;35925;e;34756;e;50735;e;62555;e;71869;e;89871;e;117564;e;136968;e;150086;e
;;95 Jahre und mehr;8105;e;9260;e;10557;e;12058;e;14103;e;15317;e;13061;e;10905;e;15634;e;20747;e;25159;e;30690;e;35332;e
;;Insgesamt;631822;e;641881;e;662893;e;690272;e;728946;e;782640;e;863163;e;928869;e;1028434;e;1267918;e;1555497;e;1890307;e;2210641;e
;weiblich;unter 5 Jahre;5871;e;5755;e;5457;e;4951;e;5656;e;6133;e;5403;e;6207;e;6560;e;8707;e;12993;e;16780;e;19111;e
;;5 bis unter 10 Jahre;11565;e;10317;e;10269;e;10201;e;11465;e;11721;e;10258;e;11125;e;12178;e;15750;e;22055;e;28917;e;36302;e
;;10 bis unter 15 Jahre;12472;e;12175;e;11521;e;10522;e;12093;e;13033;e;11265;e;11504;e;12065;e;16743;e;22489;e;30037;e;36876;e
;;15 bis unter 20 Jahre;9664;e;9772;e;10431;e;10582;e;11425;e;10791;e;9832;e;10417;e;11202;e;14352;e;17928;e;22548;e;27279;e
;;20 bis unter 25 Jahre;7345;e;7443;e;7634;e;7724;e;8938;e;9226;e;9139;e;9190;e;9311;e;11883;e;14928;e;17916;e;20078;e
;;25 bis unter 30 Jahre;7479;e;6805;e;6564;e;6688;e;7667;e;7828;e;7979;e;8876;e;9658;e;11631;e;13693;e;15933;e;18139;e
;;30 bis unter 35 Jahre;10223;e;9093;e;7821;e;6846;e;6935;e;7092;e;7208;e;7989;e;8871;e;11409;e;14925;e;18124;e;20266;e
;;35 bis unter 40 Jahre;11814;e;11444;e;10831;e;9998;e;9472;e;8339;e;7581;e;7956;e;8992;e;11891;e;15822;e;20100;e;24208;e
;;40 bis unter 45 Jahre;11849;e;12461;e;13098;e;13270;e;13523;e;13005;e;11929;e;11191;e;10871;e;13852;e;18158;e;24178;e;29257;e
;;45 bis unter 50 Jahre;13655;e;13836;e;14149;e;15087;e;17064;e;18232;e;18058;e;18394;e;18754;e;22356;e;26391;e;31968;e;37466;e
;;50 bis unter 55 Jahre;15016;e;17024;e;18158;e;18553;e;20094;e;21715;e;23736;e;26310;e;28712;e;37127;e;46036;e;56211;e;61353;e
